age,gender,income,experience_years,monthly_spending,credit_score,has_credit_card,loan_amount,defaulted,city_Unknown,city_faisalabad,city_islamabad,city_karachi,city_rawalpindi,education_Intermediate,education_Master,education_Matric,education_PhD,education_Unknown,signup_year,signup_month,signup_day,signup_dayofweek,employment_type_Government,employment_type_Private,employment_type_Student,employment_type_Unemployed
31.0,0,125744.52,27,34812.24,827.0,1,178447.5,0,0,0,0,1,0,1,0,0,0,0,2022,3,14,0,0,1,0,0
46.22862068965517,1,34602.66,5,50635.17,630.0,0,121091.68,0,0,0,1,0,0,1,0,0,0,0,2022,3,15,1,1,0,0,0
40.0,1,85476.32999999999,6,30186.0,775.0,0,278328.97,0,0,0,0,0,0,0,0,0,0,0,2022,3,16,2,0,1,0,0
72.0,1,75363.26,33,34379.98,312.0,1,210343.84,1,0,0,1,0,0,0,0,1,0,0,2022,3,17,3,1,0,0,0
46.22862068965517,1,89945.15,22,26589.82,403.0,1,175464.08,0,0,1,0,0,0,0,0,0,0,0,2022,3,18,4,0,0,0,0
35.0,1,50043.01,9,27090.68,817.0,1,489383.49,0,0,1,0,0,0,0,0,0,1,0,2022,3,19,5,0,0,1,0
61.0,1,21984.82,7,28091.46,574.3770154373927,1,220432.14,0,0,0,0,1,0,0,0,0,1,0,2022,3,20,6,0,0,0,0
44.0,0,56977.27,23,22314.04,820.0,1,248204.91,0,0,0,0,0,0,0,1,0,0,0,2022,3,21,0,0,0,0,0
46.22862068965517,0,112690.6,11,34116.54,747.0,0,350798.05,1,0,0,0,0,0,1,0,0,0,0,2022,3,22,1,0,0,0,1
63.0,0,85464.23,17,23175.41,341.0,0,81179.68,0,0,1,0,0,0,0,0,0,1,0,2022,3,23,2,0,0,0,1
67.0,0,88347.15,5,37765.37,478.0,1,275893.59,0,0,0,0,0,1,0,0,1,0,0,2022,3,24,3,0,0,0,1
73.0,1,72882.65,18,34798.72,699.0,1,480137.24,0,0,0,1,0,0,1,0,0,0,0,2022,3,25,4,0,1,0,0
62.0,0,86624.06,8,55016.54,644.0,1,197108.23,0,0,1,0,0,0,0,0,1,0,0,2022,3,26,5,0,1,0,0
71.0,1,107916.15,22,17602.05,459.0,1,209318.47,1,0,1,0,0,0,0,0,1,0,0,2022,3,27,6,0,0,0,0
69.0,1,138014.37,14,12962.16,794.0,0,-10939.84,0,0,0,1,0,0,1,0,0,0,0,2022,3,28,0,0,0,0,1
26.0,1,76617.21,30,25258.71,565.0,0,34770.96,0,0,0,1,0,0,1,0,0,0,0,2022,3,29,1,0,1,0,0
57.0,0,76164.6,22,22067.25,334.0,1,408571.67,1,0,0,0,1,0,0,0,1,0,0,2022,3,30,2,0,1,0,0
49.0,0,72162.19,32,15770.85,706.0,0,421660.73,1,0,1,0,0,0,0,0,1,0,0,2022,3,31,3,0,1,0,0
71.0,1,119901.8,30,41837.77,644.0,1,185629.85,0,0,0,0,0,0,0,1,0,0,0,2022,1,4,1,0,0,0,1
61.0,0,109401.37,1,3200.23,711.0,1,474725.86,1,0,0,0,1,0,0,0,0,1,0,2022,2,4,4,0,0,0,1
47.0,0,55246.53,5,34798.72,306.0,1,329101.21,0,0,0,0,0,1,1,0,0,0,0,2022,3,4,4,0,0,1,0
54.0,1,109025.83,9,49447.96,839.0,1,247704.90777003483,0,0,0,0,0,0,0,0,1,0,0,2022,4,4,0,0,0,0,0
23.0,0,76765.87,19,29995.46,574.3770154373927,0,347250.9,0,0,0,0,0,0,0,1,0,0,0,2022,5,4,2,0,1,0,0
38.0,0,66744.69,13,34924.66,710.0,0,385050.97,1,0,0,0,0,1,0,0,0,1,0,2022,6,4,5,0,0,0,1
59.0,1,83375.62,29,42493.79,594.0,1,51405.16,1,0,0,0,1,0,0,0,0,0,0,2022,7,4,0,0,0,0,1
42.0,1,94270.79,15,47282.14,749.0,0,439107.93,0,0,0,0,1,0,0,0,0,1,0,2022,8,4,3,0,0,1,0
72.0,0,66101.33,30,23209.14,771.0,1,233841.04,0,0,0,0,1,0,0,0,1,0,0,2022,9,4,6,0,1,0,0
55.0,0,59564.16,18,34151.82,406.0,1,87741.23,1,0,1,0,0,0,0,0,0,1,0,2022,10,4,1,1,0,0,0
19.0,1,143327.69,23,2667.08,502.0,0,148953.54,0,0,0,0,0,1,0,0,0,1,0,2022,11,4,4,0,0,0,1
27.0,0,90282.91,17,22184.73,712.0,1,-51735.76,0,0,0,0,0,1,0,0,0,0,0,2022,12,4,6,0,0,0,1
53.0,1,98470.92,31,35435.31,423.0,0,218181.4,0,0,0,1,0,0,0,0,0,0,0,2022,4,13,2,1,0,0,0
63.0,0,99082.97,1,50286.15,424.0,1,381155.27,0,0,0,0,0,0,0,0,1,0,0,2022,4,14,3,1,0,0,0
35.0,1,85476.32999999999,9,46468.4,375.0,1,410992.95,1,0,0,0,0,0,0,0,0,0,0,2022,4,15,4,0,1,0,0
40.0,1,62155.89,15,59899.06,376.0,0,246698.61,0,0,0,0,0,1,1,0,0,0,0,2022,4,16,5,0,0,0,0
41.0,1,120164.66,27,25139.18,550.0,1,104715.59,0,0,0,0,0,0,1,0,0,0,0,2022,4,17,6,0,0,0,1
32.0,0,124272.59,24,68748.37,474.0,0,104011.19,0,0,0,0,0,0,0,1,0,0,0,2022,4,18,0,0,1,0,0
70.0,1,112528.49,14,19037.17,424.0,0,271817.83,1,0,0,0,1,0,0,1,0,0,0,2022,4,19,1,0,0,0,0
46.0,0,59697.29,12,18948.85,703.0,0,132187.72,0,0,0,1,0,0,0,1,0,0,0,2022,4,20,2,0,0,0,1
37.0,1,103682.01,33,40270.38,359.0,1,236505.95,1,1,0,0,0,0,0,0,1,0,0,2022,4,21,3,0,0,0,0
71.0,1,103504.01,12,9350.35,653.0,1,111236.05,0,0,0,0,0,0,0,0,1,0,0,2022,4,22,4,0,1,0,0
53.0,0,96870.62,14,34798.72,408.0,1,251524.82,0,0,1,0,0,0,0,0,0,0,0,2022,4,23,5,0,0,0,1
18.0,0,49293.32,15,21902.11,502.0,1,159699.44,1,0,0,0,1,0,0,1,0,0,0,2022,4,24,6,1,0,0,0
42.0,0,115099.27,32,55349.37,570.0,1,192301.75,0,0,0,0,1,0,1,0,0,0,0,2022,4,25,0,0,1,0,0
56.0,1,121985.06,32,44882.93,323.0,1,247704.90777003483,1,0,1,0,0,0,0,0,0,0,0,2022,4,26,1,0,0,1,0
70.0,1,79034.69,9,35998.86,582.0,1,145430.54,0,0,1,0,0,0,0,0,0,1,0,2022,4,27,2,0,0,0,1
47.0,0,99373.52,15,15574.67,406.0,1,247704.90777003483,1,0,1,0,0,0,1,0,0,0,0,2022,4,28,3,1,0,0,0
39.0,1,80597.1,27,34798.72,321.0,1,163209.12,0,0,1,0,0,0,1,0,0,0,0,2022,4,29,4,0,1,0,0
36.0,0,106744.42,4,35223.74,572.0,0,224936.38,1,0,0,0,0,1,0,1,0,0,0,2022,4,30,5,0,1,0,0
23.0,1,63183.22,28,21161.1,668.0,1,231648.43,0,0,0,0,0,0,0,0,0,0,0,2022,1,5,2,0,1,0,0
23.0,0,95938.08,32,49512.7,663.0,1,251914.61,0,0,0,0,1,0,1,0,0,0,0,2022,2,5,5,0,0,0,1
41.0,0,130216.67,26,35249.18,823.0,1,2128.41,1,0,0,1,0,0,0,1,0,0,0,2022,3,5,5,0,1,0,0
62.0,0,77778.92,31,33809.82,484.0,1,105420.87,0,1,0,0,0,0,0,0,1,0,0,2022,4,5,1,0,0,1,0
41.0,1,100759.6,26,29149.27,771.0,0,247704.90777003483,0,0,0,0,0,0,0,1,0,0,0,2022,5,5,3,0,1,0,0
25.0,0,77494.49,16,20871.99,382.0,1,321028.03,1,0,0,0,0,1,1,0,0,0,0,2022,6,5,6,0,1,0,0
68.0,1,81539.58,5,36832.09,472.0,0,247704.90777003483,0,0,0,0,0,0,1,0,0,0,0,2022,7,5,1,0,1,0,0
64.0,1,72091.98,16,36319.85,393.0,0,-42898.14,0,0,0,0,0,1,1,0,0,0,0,2022,8,5,4,0,1,0,0
36.0,1,50482.45,27,22070.29,530.0,0,144209.4,0,0,0,0,0,1,0,0,0,1,0,2022,9,5,0,1,0,0,0
37.0,0,20788.26,10,45286.2,670.0,1,263433.93,0,0,0,0,0,1,0,0,0,0,0,2022,10,5,2,0,0,0,0
34.0,1,121524.56,2,38081.99,420.0,1,190967.79,0,0,1,0,0,0,0,1,0,0,0,2022,11,5,5,1,0,0,0
26.0,1,115234.05,0,25696.63,542.0,1,262016.15,1,0,0,0,1,0,0,0,0,0,0,2022,12,5,0,0,1,0,0
41.0,1,92332.35,11,29779.31,443.0,1,74077.57,0,0,0,0,0,0,0,0,0,0,0,2022,5,13,4,0,0,0,1
44.0,1,101842.55,15,30066.42,674.0,0,168175.47,0,0,0,0,0,1,0,0,0,0,0,2022,5,14,5,0,1,0,0
57.0,1,91507.47,7,21212.07,626.0,1,295075.11,0,0,0,0,1,0,1,0,0,0,0,2022,5,15,6,0,0,0,0
28.0,0,84754.95,8,26570.25,423.0,0,348441.06,0,0,0,1,0,0,0,0,1,0,0,2022,5,16,0,0,1,0,0
42.0,1,80301.42,22,31728.35,540.0,1,182081.23,1,0,0,1,0,0,0,1,0,0,0,2022,5,17,1,0,0,0,0
18.0,1,113948.49,13,16433.62,701.0,0,152785.09,0,0,1,0,0,0,0,0,0,0,0,2022,5,18,2,1,0,0,0
47.0,0,72993.29,23,34589.87,660.0,1,198926.34,0,0,0,0,0,0,0,0,1,0,0,2022,5,19,3,1,0,0,0
41.0,1,45022.95,33,44755.01,421.0,1,290146.47,0,0,0,0,1,0,0,0,0,1,0,2022,5,20,4,0,1,0,0
58.0,1,83676.28,34,8405.02,454.0,1,136370.13,1,0,0,0,0,0,1,0,0,0,0,2022,5,21,5,0,1,0,0
50.0,1,152948.04,27,41561.86,648.0,1,331467.22,0,0,1,0,0,0,0,1,0,0,0,2022,5,22,6,0,1,0,0
19.0,0,112204.93,19,70425.32,683.0,1,332785.99,0,0,0,0,0,1,1,0,0,0,0,2022,5,23,0,1,0,0,0
25.0,1,93644.14,33,28621.09,834.0,1,328896.52,0,0,0,1,0,0,0,0,0,0,0,2022,5,24,1,0,0,0,0
25.0,1,80333.6,12,34798.72,553.0,0,360287.94,0,0,1,0,0,0,0,1,0,0,0,2022,5,25,2,0,0,0,1
65.0,1,85494.38,21,29893.9,330.0,1,202401.16,0,0,0,0,0,1,0,0,0,1,0,2022,5,26,3,0,0,0,1
27.0,1,70904.45,21,37714.18,518.0,1,133041.36,0,0,0,0,1,0,0,1,0,0,0,2022,5,28,5,0,0,1,0
69.0,0,90492.22,24,36738.48,848.0,1,381504.64,0,0,0,0,1,0,1,0,0,0,0,2022,5,29,6,0,0,0,1
48.0,0,61483.38,8,38964.38,471.0,0,167914.81,0,0,0,1,0,0,0,1,0,0,0,2022,5,30,0,0,0,0,0
67.0,1,83248.68,20,15940.89,559.0,1,424464.5,1,0,0,0,0,0,1,0,0,0,0,2022,5,31,1,0,0,0,0
29.0,1,80931.64,4,30720.11,309.0,1,561960.95,0,0,0,1,0,0,0,1,0,0,0,2022,1,6,3,0,0,0,1
58.0,0,72808.49,20,56675.15,328.0,1,236917.76,0,0,0,1,0,0,0,0,1,0,0,2022,2,6,6,0,0,0,1
54.0,1,64710.3,19,34798.72,314.0,1,304696.63,0,0,0,0,1,0,0,1,0,0,0,2022,3,6,6,0,0,0,1
73.0,1,135293.04,2,38897.67,848.0,1,247704.90777003483,0,0,0,0,1,0,1,0,0,0,0,2022,4,6,2,0,1,0,0
42.0,1,85476.32999999999,20,8431.93,323.0,1,201656.84,0,0,0,0,0,1,1,0,0,0,0,2022,5,6,4,0,0,0,0
66.0,1,85476.32999999999,31,6708.79,654.0,1,26454.75,0,0,0,1,0,0,0,0,1,0,0,2022,6,6,0,0,0,0,1
21.0,1,95550.79,4,27172.6,841.0,1,238623.71,0,0,0,1,0,0,0,0,0,1,0,2022,7,6,2,0,0,0,0
57.0,1,70372.07,1,25925.1,467.0,1,309973.96,1,0,0,0,0,1,1,0,0,0,0,2022,8,6,5,1,0,0,0
49.0,0,87609.58,7,30687.38,379.0,1,31627.17,0,0,0,1,0,0,0,0,0,0,1,2022,9,6,1,0,0,0,0
54.0,0,85476.32999999999,11,32826.22,308.0,0,534570.41,1,0,0,0,0,1,0,1,0,0,0,2022,10,6,3,1,0,0,0
63.0,1,67782.56,8,36740.55,805.0,1,167833.89,0,0,0,0,0,0,0,0,0,0,0,2022,11,6,6,0,0,0,1
66.0,0,102150.13,20,34798.72,470.0,0,190893.64,0,0,0,0,1,0,1,0,0,0,0,2022,12,6,1,0,0,1,0
22.0,1,104470.51,12,59066.42,766.0,1,63159.02,0,0,0,0,0,0,0,0,1,0,0,2022,6,13,0,0,1,0,0
68.0,1,56056.19,21,23718.3,339.0,1,201241.08,1,0,1,0,0,0,0,0,0,0,0,2022,6,14,1,0,0,1,0
44.0,1,116121.39,1,44225.48,806.0,0,203826.24,0,0,1,0,0,0,1,0,0,0,0,2022,6,15,2,1,0,0,0
33.0,0,83381.76,22,38053.76,437.0,0,433786.58,1,0,0,0,0,0,1,0,0,0,0,2022,6,16,3,0,1,0,0
21.0,0,123543.46,23,57794.1,729.0,1,30605.85,0,0,1,0,0,0,0,0,1,0,0,2022,6,17,4,0,0,0,1
66.0,0,82936.14,0,17095.51,589.0,0,260482.01,0,0,0,1,0,0,0,1,0,0,0,2022,6,18,5,0,1,0,0
58.0,0,106618.8,0,12408.68,459.0,1,363881.78,0,0,1,0,0,0,0,0,0,1,0,2022,6,19,6,0,1,0,0
51.0,0,75672.28,2,32502.69,333.0,0,140164.47,0,0,0,0,1,0,0,0,0,1,0,2022,6,20,0,0,0,1,0
20.0,1,153435.81,34,39545.22,523.0,1,326098.95,0,0,0,0,0,1,0,0,0,1,0,2022,6,21,1,0,0,0,1
18.0,1,94683.31,6,53803.17,624.0,0,268742.17,0,0,0,1,0,0,0,0,0,0,0,2024,2,15,3,0,0,0,1
34.0,0,111736.05,7,19789.32,791.0,1,254353.19,0,0,0,0,1,0,0,0,1,0,0,2022,6,23,3,0,0,1,0
29.0,1,47912.51,23,26845.55,695.0,1,215609.21,0,0,0,0,0,0,0,0,0,0,0,2022,6,24,4,0,0,0,1
61.0,0,102840.24,20,58277.74,706.0,0,165199.54,0,0,0,1,0,0,0,1,0,0,0,2022,6,25,5,0,0,0,0
62.0,0,136530.26,11,34798.72,678.0,1,213368.99,0,0,0,1,0,0,0,0,0,1,0,2022,6,26,6,0,0,0,1
29.0,1,116958.63,31,36042.4,666.0,1,143262.9,0,0,0,1,0,0,0,1,0,0,0,2022,6,27,0,0,1,0,0
37.0,1,37509.16,24,12879.6,433.0,1,343778.45,1,0,0,1,0,0,0,1,0,0,0,2022,6,28,1,0,0,1,0
21.0,1,84470.99,0,41143.7,748.0,1,196275.64,0,0,1,0,0,0,0,0,0,1,0,2022,6,29,2,1,0,0,0
66.0,1,110145.07,29,18321.07,417.0,1,206612.1,0,0,0,0,1,0,0,0,0,0,0,2022,6,30,3,1,0,0,0
20.0,0,85577.68,4,52240.01,436.0,0,-36583.34,0,0,0,0,0,0,0,0,1,0,0,2022,1,7,4,0,1,0,0
52.0,0,49328.01,30,32610.15,780.0,0,487168.96,0,0,0,1,0,0,0,1,0,0,0,2022,2,7,0,0,0,1,0
53.0,0,121660.09,34,39245.78,654.0,0,226721.93,0,0,0,0,0,0,0,0,0,1,0,2022,3,7,0,0,1,0,0
46.22862068965517,0,85488.43,18,41837.64,739.0,1,314865.02,0,0,0,1,0,0,0,0,0,0,0,2022,4,7,3,0,0,0,0
43.0,0,85476.32999999999,12,26272.04,806.0,0,446613.56,0,0,0,0,0,0,1,0,0,0,0,2022,5,7,5,0,0,0,1
61.0,1,32878.09,1,38234.14,789.0,1,176885.22,1,0,1,0,0,0,0,0,0,0,0,2022,6,7,1,0,0,0,0
33.0,1,50532.8,25,34798.72,354.0,1,139222.64,1,0,0,0,0,0,0,1,0,0,0,2022,7,7,3,0,0,0,1
23.0,0,52747.15,33,55462.07,771.0,1,340538.25,0,0,0,0,0,1,1,0,0,0,0,2022,8,7,6,0,1,0,0
65.0,1,55334.69,26,23289.27,773.0,1,294965.89,0,0,0,0,0,0,1,0,0,0,0,2022,9,7,2,0,1,0,0
65.0,0,86224.18,11,8490.42,760.0,0,354171.3,0,0,0,0,1,0,0,0,1,0,0,2022,10,7,4,0,0,0,1
70.0,0,86000.78,3,34798.72,521.0,0,461896.64,1,0,0,0,0,0,0,0,0,0,0,2022,11,7,0,0,0,0,0
55.0,0,21932.4,12,31277.21,503.0,0,222154.35,1,0,0,0,0,1,1,0,0,0,0,2022,12,7,2,0,0,0,1
24.0,1,6230.25,33,27522.13,372.0,1,56992.06,0,0,0,0,0,1,0,1,0,0,0,2022,7,13,2,0,1,0,0
30.0,0,76802.8,31,32597.56,706.0,0,208071.99,0,0,0,0,0,1,0,0,0,1,0,2022,7,14,3,0,0,1,0
50.0,0,85476.32999999999,4,39674.27,710.0,1,266664.43,1,0,1,0,0,0,0,0,1,0,0,2022,7,15,4,0,0,0,1
47.0,0,27718.83,1,42478.84,539.0,1,247704.90777003483,1,0,0,0,0,1,0,0,1,0,0,2022,7,16,5,1,0,0,0
23.0,1,92603.22,12,35672.18,672.0,1,197418.56,0,0,1,0,0,0,0,0,1,0,0,2022,7,17,6,0,0,0,1
27.0,0,89047.75,15,10094.15,314.0,1,39197.6,0,0,0,0,0,1,0,0,0,1,0,2022,7,18,0,1,0,0,0
53.0,0,44341.33,2,23613.13,812.0,1,96113.96,0,0,1,0,0,0,0,0,1,0,0,2022,7,19,1,0,0,0,0
39.0,1,114023.84,1,56498.58,315.0,1,287929.63,1,0,0,0,1,0,0,1,0,0,0,2022,7,20,2,1,0,0,0
69.0,0,85476.32999999999,31,46802.57,506.0,1,313775.62,0,0,0,0,1,0,0,1,0,0,0,2022,7,21,3,0,0,1,0
60.0,0,116973.92,1,25105.47,756.0,0,42155.47,0,0,0,0,1,0,1,0,0,0,0,2022,7,22,4,0,0,0,0
44.0,0,23803.22,25,60056.43,549.0,1,152948.26,1,0,1,0,0,0,0,0,0,1,0,2022,7,23,5,0,0,0,1
43.0,0,71976.75,17,63924.77,834.0,1,113965.01,1,0,1,0,0,0,1,0,0,0,0,2022,7,24,6,1,0,0,0
23.0,1,90899.03,31,10601.01,469.0,1,136446.39,1,0,0,1,0,0,1,0,0,0,0,2022,7,25,0,0,0,0,1
55.0,1,85476.32999999999,14,21735.08,561.0,1,412321.4,1,0,0,0,0,0,0,0,1,0,0,2022,7,26,1,1,0,0,0
64.0,0,53946.69,28,15907.84,436.0,1,310271.95,0,0,1,0,0,0,1,0,0,0,0,2022,7,27,2,0,0,1,0
69.0,0,60207.16,9,39948.09,357.0,1,162109.42,0,0,1,0,0,0,0,0,0,1,0,2022,7,28,3,0,0,0,1
31.0,1,102153.3,15,13581.96,358.0,1,276999.96,0,0,0,0,0,0,0,1,0,0,0,2022,7,29,4,0,0,1,0
57.0,0,71230.66,20,41553.91,400.0,1,420120.88,0,0,0,0,0,1,0,0,0,1,0,2022,7,30,5,1,0,0,0
39.0,1,56800.72,33,70569.14,605.0,1,156173.7,0,0,0,0,0,1,1,0,0,0,0,2022,7,31,6,0,0,1,0
23.0,0,102673.58,26,8904.73,304.0,0,188737.08,0,0,1,0,0,0,1,0,0,0,0,2022,1,8,5,0,0,1,0
26.0,1,75640.81,11,23413.49,592.0,1,332630.41,1,0,1,0,0,0,1,0,0,0,0,2022,2,8,1,0,0,0,1
41.0,0,105473.49,6,44169.02,312.0,1,329337.47,1,0,0,0,0,0,0,1,0,0,0,2022,3,8,1,1,0,0,0
18.0,1,36954.18,20,15678.18,406.0,1,107821.95,1,0,0,0,0,0,0,0,0,0,0,2022,4,8,4,1,0,0,0
36.0,1,157928.1,31,39425.2,335.0,1,289901.85,1,0,0,0,1,0,0,1,0,0,0,2022,5,8,6,0,0,1,0
45.0,1,114389.14,10,19097.83,355.0,0,310352.31,0,0,1,0,0,0,0,0,0,1,0,2022,6,8,2,0,0,1,0
45.0,1,99884.93,31,42968.77,650.0,0,74727.23,0,0,0,1,0,0,1,0,0,0,0,2022,7,8,4,0,0,0,0
67.0,1,63316.23,5,29791.08,609.0,0,157039.1,1,0,1,0,0,0,1,0,0,0,0,2022,8,8,0,1,0,0,0
69.0,0,85476.32999999999,30,26799.54,357.0,0,247704.90777003483,0,0,0,1,0,0,0,0,1,0,0,2022,9,8,3,0,0,1,0
40.0,1,100897.68,19,42352.41,663.0,1,-25456.61,0,1,0,0,0,0,1,0,0,0,0,2022,10,8,5,0,0,1,0
37.0,0,90871.21,17,61377.71,723.0,1,320392.69,0,0,0,0,0,0,1,0,0,0,0,2022,11,8,1,0,0,1,0
73.0,1,42162.73,3,23821.35,518.0,0,402278.17,1,0,0,0,0,1,0,0,0,0,0,2022,12,8,3,0,0,1,0
60.0,1,97217.26,24,33399.68,517.0,1,218461.78,1,0,1,0,0,0,0,1,0,0,0,2022,8,13,5,0,0,0,1
27.0,1,97504.66,1,36781.45,755.0,0,215462.7,0,0,1,0,0,0,0,1,0,0,0,2022,8,14,6,0,0,1,0
44.0,1,92590.57,20,41182.99,803.0,1,381575.02,0,0,0,1,0,0,0,1,0,0,0,2022,8,15,0,1,0,0,0
51.0,1,116308.01,5,18815.12,625.0,1,279236.04,0,0,0,0,1,0,0,0,0,0,0,2022,8,16,1,0,0,0,0
65.0,1,143294.37,23,76972.34,623.0,1,121827.04,0,0,0,1,0,0,0,0,1,0,0,2022,8,17,2,0,0,0,1
47.0,1,128419.23,19,37680.77,724.0,0,231540.06,0,0,0,0,0,0,0,0,1,0,0,2022,8,18,3,0,1,0,0
31.0,0,82918.42,15,10921.44,827.0,1,353949.76,1,0,0,0,0,0,0,0,0,0,0,2022,8,19,4,0,0,0,0
72.0,0,77277.49,2,19201.58,533.0,0,347297.96,0,0,0,0,1,0,0,0,0,0,0,2022,8,20,5,0,1,0,0
47.0,0,99830.6,8,20329.34,835.0,1,233274.98,0,0,1,0,0,0,1,0,0,0,0,2022,8,21,6,1,0,0,0
49.0,1,85476.32999999999,21,16018.08,811.0,1,258699.61,0,0,1,0,0,0,0,0,0,1,0,2022,8,22,0,0,0,1,0
54.0,1,115353.15,10,33214.75,767.0,1,282526.22,0,1,0,0,0,0,0,0,0,1,0,2022,8,23,1,0,1,0,0
71.0,1,49472.63,5,16576.84,500.0,0,123168.43,0,1,0,0,0,0,0,0,1,0,0,2022,8,24,2,0,0,0,1
39.0,1,100761.94,17,48060.39,629.0,1,276082.08,0,0,0,0,1,0,0,0,1,0,0,2022,8,25,3,0,1,0,0
67.0,1,84913.78,33,52770.66,723.0,0,178878.02,1,0,1,0,0,0,0,1,0,0,0,2022,8,26,4,0,1,0,0
50.0,1,79179.41,14,32938.27,713.0,1,262025.96,0,0,1,0,0,0,1,0,0,0,0,2022,8,27,5,0,0,1,0
68.0,1,69350.65,26,34043.96,315.0,0,282132.94,1,0,1,0,0,0,0,0,0,1,0,2022,8,28,6,0,1,0,0
34.0,1,95014.85,7,34931.84,564.0,1,249100.06,0,0,1,0,0,0,0,0,0,1,0,2022,8,29,0,0,0,1,0
67.0,0,24109.5,7,25749.65,674.0,0,231024.66,1,0,0,0,0,1,1,0,0,0,0,2022,8,30,1,0,1,0,0
74.0,0,54773.07,17,61415.28,742.0,1,282127.9,0,0,0,1,0,0,0,1,0,0,0,2022,8,31,2,0,0,0,0
46.0,0,91430.7,29,61796.43,424.0,1,272258.67,1,0,0,1,0,0,0,0,0,1,0,2022,1,9,6,1,0,0,0
57.0,1,75365.97,24,46331.84,680.0,1,376899.65,0,0,0,1,0,0,0,0,0,1,0,2022,2,9,2,0,0,1,0
65.0,1,67369.63,26,10706.59,650.0,1,222250.72,0,0,0,0,0,0,0,0,1,0,0,2022,3,9,2,0,1,0,0
53.0,0,65160.63,15,34879.12,733.0,0,264424.73,0,0,1,0,0,0,0,1,0,0,0,2022,4,9,5,1,0,0,0
71.0,0,86233.21,17,72034.8,764.0,1,21164.56,0,0,0,0,1,0,0,0,1,0,0,2022,5,9,0,0,1,0,0
71.0,1,102211.8,31,34351.44,418.0,1,241982.9,0,0,0,0,1,0,0,0,0,1,0,2022,6,9,3,0,1,0,0
27.0,0,43620.57,11,34798.72,326.0,0,404053.91,0,0,0,1,0,0,0,0,1,0,0,2022,7,9,5,0,0,0,1
43.0,0,76431.24,9,41960.3,705.0,1,400527.55,1,0,1,0,0,0,0,0,1,0,0,2022,8,9,1,0,0,1,0
64.0,1,93138.46,25,56025.43,574.3770154373927,0,200856.37,0,0,0,0,1,0,0,1,0,0,0,2022,9,9,4,0,0,1,0
73.0,1,57882.42,34,40873.36,368.0,1,247704.90777003483,0,0,1,0,0,0,0,0,0,0,0,2022,10,9,6,1,0,0,0
69.0,0,98454.84,22,45847.01,344.0,1,160442.01,1,0,0,0,0,0,0,1,0,0,0,2022,11,9,2,1,0,0,0
23.0,1,47850.54,13,27829.13,496.0,0,143350.57,0,0,1,0,0,0,1,0,0,0,0,2022,12,9,4,1,0,0,0
64.0,1,111242.55,12,43523.43,605.0,0,300904.08,0,0,0,0,0,1,0,0,0,1,0,2022,9,13,1,1,0,0,0
74.0,0,70017.26,24,45310.58,735.0,0,406343.81,0,0,0,1,0,0,0,1,0,0,0,2022,9,14,2,0,0,0,1
24.0,0,63072.89,24,63898.47,505.0,1,289942.44,0,0,0,0,0,1,1,0,0,0,0,2022,9,15,3,0,0,0,0
59.0,1,99894.85,20,55183.65,788.0,1,10899.48,1,0,0,1,0,0,0,0,0,0,0,2022,9,16,4,0,0,0,0
44.0,1,65305.77,34,23016.83,782.0,1,237897.42,0,0,0,0,1,0,0,0,0,1,0,2022,9,17,5,0,1,0,0
51.0,1,91758.27,26,34290.07,346.0,1,293328.77,0,0,0,1,0,0,0,0,0,0,0,2022,9,18,6,0,0,0,1
73.0,0,58855.55,27,25954.1,531.0,0,300853.55,0,0,0,1,0,0,0,0,0,1,0,2022,9,19,0,0,0,0,1
38.0,0,99763.37,13,37982.74,574.3770154373927,0,313932.32,0,0,0,1,0,0,0,0,0,1,0,2022,9,20,1,0,1,0,0
33.0,1,83670.49,12,23884.02,407.0,1,313245.63,1,0,0,1,0,0,0,1,0,0,0,2022,9,21,2,0,1,0,0
29.0,0,64009.24,29,48947.36,358.0,0,169010.95,0,0,1,0,0,0,0,0,1,0,0,2022,9,22,3,1,0,0,0
29.0,0,118575.53,17,63627.14,381.0,1,1485.53,0,0,0,0,1,0,0,0,0,1,0,2022,9,23,4,0,0,0,1
74.0,1,13612.47,6,36311.73,528.0,0,142272.22,0,0,0,0,0,0,0,0,0,1,0,2022,9,24,5,1,0,0,0
32.0,1,66878.68,12,48513.04,574.3770154373927,1,-11909.37,0,0,0,0,0,0,0,0,1,0,0,2022,9,25,6,0,0,1,0
31.0,1,71617.72,10,52448.15,346.0,1,302669.24,0,0,0,1,0,0,0,1,0,0,0,2022,9,26,0,0,1,0,0
46.0,0,71938.07,3,44696.53,574.3770154373927,1,42759.7,0,0,1,0,0,0,0,0,0,1,0,2022,9,27,1,0,0,0,1
68.0,1,121896.46,0,26770.69,748.0,0,265249.97,0,0,1,0,0,0,0,0,1,0,0,2022,9,28,2,0,0,1,0
65.0,0,67693.73,3,37313.03,401.0,0,471300.24,0,0,0,0,0,0,0,1,0,0,0,2022,9,29,3,0,0,1,0
21.0,0,116005.27,28,49244.15,698.0,1,327960.79,0,0,0,1,0,0,0,0,1,0,0,2022,9,30,4,0,0,0,0
24.0,0,85476.32999999999,7,22385.48,715.0,1,159510.78,0,0,0,0,0,1,0,0,0,1,0,2022,1,10,0,0,0,0,1
