customer_id,age,gender,city,income,education,experience_years,monthly_spending,credit_score,signup_date,has_credit_card,loan_amount,employment_type,defaulted
C100830,55.0,Female,faisalabad,59564.16,PhD,18,34151.82,406.0,2022-10-04,Yes,87741.23,Government,1
C100831,19.0,Male,rawalpindi,143327.69,PhD,23,2667.08,502.0,2022-11-04,No,148953.54,Unemployed,0
C100832,27.0,Female,rawalpindi,90282.91,Bachelor,17,22184.73,712.0,2022-12-04,Yes,-51735.76,Unemployed,0
C100833,53.0,Male,islamabad,98470.92,Bachelor,31,35435.31,423.0,2022-04-13,No,218181.4,Government,0
C100834,63.0,Female,Lahore,99082.97,Matric,1,50286.15,424.0,2022-04-14,Yes,381155.27,Government,0
C100835,35.0,Male,Lahore,85476.32999999999,Bachelor,9,46468.4,375.0,2022-04-15,Yes,410992.95,Private,1
C100836,40.0,Male,rawalpindi,62155.89,Intermediate,15,59899.06,376.0,2022-04-16,No,246698.61,Business,0
C100837,41.0,Male,Lahore,120164.66,Intermediate,27,25139.18,550.0,2022-04-17,Yes,104715.59,Unemployed,0
C100838,32.0,Female,Lahore,124272.59,Master,24,68748.37,474.0,2022-04-18,No,104011.19,Private,0
C100839,70.0,Male,karachi,112528.49,Master,14,19037.17,424.0,2022-04-19,No,271817.83,Business,1
C100840,46.0,Female,islamabad,59697.29,Master,12,18948.85,703.0,2022-04-20,No,132187.72,Unemployed,0
C100841,37.0,Male,Unknown,103682.01,Matric,33,40270.38,359.0,2022-04-21,Yes,236505.95,Business,1
C100842,71.0,Male,Lahore,103504.01,Matric,12,9350.35,653.0,2022-04-22,Yes,111236.05,Private,0
C100843,53.0,Female,faisalabad,96870.62,Bachelor,14,34798.72,408.0,2022-04-23,Yes,251524.82,Unemployed,0
C100844,18.0,Female,karachi,49293.32,Master,15,21902.11,502.0,2022-04-24,Yes,159699.44,Government,1
C100845,42.0,Female,karachi,115099.27,Intermediate,32,55349.37,570.0,2022-04-25,Yes,192301.75,Private,0
C100846,56.0,Male,faisalabad,121985.06,Bachelor,32,44882.93,323.0,2022-04-26,Yes,247704.90777003483,Student,1
C100847,70.0,Male,faisalabad,79034.69,PhD,9,35998.86,582.0,2022-04-27,Yes,145430.54,Unemployed,0
C100848,47.0,Female,faisalabad,99373.52,Intermediate,15,15574.67,406.0,2022-04-28,Yes,247704.90777003483,Government,1
C100849,39.0,Male,faisalabad,80597.1,Intermediate,27,34798.72,321.0,2022-04-29,Yes,163209.12,Private,0
C100850,36.0,Female,rawalpindi,106744.42,Master,4,35223.74,572.0,2022-04-30,No,224936.38,Private,1
C100851,23.0,Male,Lahore,63183.22,Bachelor,28,21161.1,668.0,2022-01-05,Yes,231648.43,Private,0
C100852,23.0,Female,karachi,95938.08,Intermediate,32,49512.7,663.0,2022-02-05,Yes,251914.61,Unemployed,0
C100853,41.0,Female,islamabad,130216.67,Master,26,35249.18,823.0,2022-03-05,Yes,2128.41,Private,1
C100854,62.0,Female,Unknown,77778.92,Matric,31,33809.82,484.0,2022-04-05,Yes,105420.87,Student,0
C100855,41.0,Male,Lahore,100759.6,Master,26,29149.27,771.0,2022-05-05,No,247704.90777003483,Private,0
C100856,25.0,Female,rawalpindi,77494.49,Intermediate,16,20871.99,382.0,2022-06-05,Yes,321028.03,Private,1
C100857,68.0,Male,Lahore,81539.58,Intermediate,5,36832.09,472.0,2022-07-05,No,247704.90777003483,Private,0
C100858,64.0,Male,rawalpindi,72091.98,Intermediate,16,36319.85,393.0,2022-08-05,No,-42898.14,Private,0
C100859,36.0,Male,rawalpindi,50482.45,PhD,27,22070.29,530.0,2022-09-05,No,144209.4,Government,0
C100860,37.0,Female,rawalpindi,20788.26,Bachelor,10,45286.2,670.0,2022-10-05,Yes,263433.93,Business,0
C100861,34.0,Male,faisalabad,121524.56,Master,2,38081.99,420.0,2022-11-05,Yes,190967.79,Government,0
C100862,26.0,Male,karachi,115234.05,Bachelor,0,25696.63,542.0,2022-12-05,Yes,262016.15,Private,1
C100863,41.0,Male,Lahore,92332.35,Bachelor,11,29779.31,443.0,2022-05-13,Yes,74077.57,Unemployed,0
C100864,44.0,Male,rawalpindi,101842.55,Bachelor,15,30066.42,674.0,2022-05-14,No,168175.47,Private,0
C100865,57.0,Male,karachi,91507.47,Intermediate,7,21212.07,626.0,2022-05-15,Yes,295075.11,Business,0
C100866,28.0,Female,islamabad,84754.95,Matric,8,26570.25,423.0,2022-05-16,No,348441.06,Private,0
C100867,42.0,Male,islamabad,80301.42,Master,22,31728.35,540.0,2022-05-17,Yes,182081.23,Business,1
C100868,18.0,Male,faisalabad,113948.49,Bachelor,13,16433.62,701.0,2022-05-18,No,152785.09,Government,0
C100869,47.0,Female,Lahore,72993.29,Matric,23,34589.87,660.0,2022-05-19,Yes,198926.34,Government,0
C100870,41.0,Male,karachi,45022.95,PhD,33,44755.01,421.0,2022-05-20,Yes,290146.47,Private,0
C100871,58.0,Male,Lahore,83676.28,Intermediate,34,8405.02,454.0,2022-05-21,Yes,136370.13,Private,1
C100872,50.0,Male,faisalabad,152948.04,Master,27,41561.86,648.0,2022-05-22,yes,331467.22,Private,0
C100873,19.0,Female,rawalpindi,112204.93,Intermediate,19,70425.32,683.0,2022-05-23,Yes,332785.99,Government,0
C100874,25.0,Male,islamabad,93644.14,Bachelor,33,28621.09,834.0,2022-05-24,Yes,328896.52,Business,0
C100875,25.0,Male,faisalabad,80333.6,Master,12,34798.72,553.0,2022-05-25,No,360287.94,Unemployed,0
C100876,65.0,Male,rawalpindi,85494.38,PhD,21,29893.9,330.0,2022-05-26,Yes,202401.16,Unemployed,0
C100878,27.0,Male,karachi,70904.45,Master,21,37714.18,518.0,2022-05-28,Yes,133041.36,Student,0
C100879,69.0,Female,karachi,90492.22,Intermediate,24,36738.48,848.0,2022-05-29,Yes,381504.64,Unemployed,0
C100880,48.0,Female,islamabad,61483.38,Master,8,38964.38,471.0,2022-05-30,No,167914.81,Business,0
C100881,67.0,Male,Lahore,83248.68,Intermediate,20,15940.89,559.0,2022-05-31,Yes,424464.5,Business,1
C100882,29.0,Male,islamabad,80931.64,Master,4,30720.11,309.0,2022-01-06,Yes,561960.95,Unemployed,0
C100883,58.0,Female,islamabad,72808.49,Matric,20,56675.15,328.0,2022-02-06,Yes,236917.76,Unemployed,0
C100884,54.0,Male,karachi,64710.3,Master,19,34798.72,314.0,2022-03-06,Yes,304696.63,Unemployed,0
C100885,73.0,Male,karachi,135293.04,Intermediate,2,38897.67,848.0,2022-04-06,Yes,247704.90777003483,Private,0
C100886,42.0,Male,rawalpindi,85476.32999999999,Intermediate,20,8431.93,323.0,2022-05-06,Yes,201656.84,Business,0
C100887,66.0,Male,islamabad,85476.32999999999,Matric,31,6708.79,654.0,2022-06-06,Yes,26454.75,Unemployed,0
C100888,21.0,Male,islamabad,95550.79,PhD,4,27172.6,841.0,2022-07-06,Yes,238623.71,Business,0
C100889,57.0,Male,rawalpindi,70372.07,Intermediate,1,25925.1,467.0,2022-08-06,Yes,309973.96,Government,1
C100890,49.0,Female,islamabad,87609.58,Unknown,7,30687.38,379.0,2022-09-06,Yes,31627.17,Business,0
C100891,54.0,Female,rawalpindi,85476.32999999999,Master,11,32826.22,308.0,2022-10-06,No,534570.41,Government,1
C100892,63.0,Male,Lahore,67782.56,Bachelor,8,36740.55,805.0,2022-11-06,Yes,167833.89,Unemployed,0
C100893,66.0,Female,karachi,102150.13,Intermediate,20,34798.72,470.0,2022-12-06,No,190893.64,Student,0
C100894,22.0,Male,Lahore,104470.51,Matric,12,59066.42,766.0,2022-06-13,Yes,63159.02,Private,0
C100895,68.0,Male,faisalabad,56056.19,Bachelor,21,23718.3,339.0,2022-06-14,Yes,201241.08,Student,1
C100896,44.0,Male,faisalabad,116121.39,Intermediate,1,44225.48,806.0,2022-06-15,No,203826.24,Government,0
C100897,33.0,Female,Lahore,83381.76,Intermediate,22,38053.76,437.0,2022-06-16,No,433786.58,Private,1
C100898,21.0,Female,faisalabad,123543.46,Matric,23,57794.1,729.0,2022-06-17,Yes,30605.85,Unemployed,0
C100899,66.0,Female,islamabad,82936.14,Master,0,17095.51,589.0,2022-06-18,No,260482.01,Private,0
C100900,58.0,Female,faisalabad,106618.8,PhD,0,12408.68,459.0,2022-06-19,Yes,363881.78,Private,0
C100901,51.0,Female,karachi,75672.28,PhD,2,32502.69,333.0,2022-06-20,No,140164.47,Student,0
C100902,20.0,Male,rawalpindi,153435.81,PhD,34,39545.22,523.0,2022-06-21,Yes,326098.95,Unemployed,0
C100903,18.0,Male,islamabad,94683.31,Bachelor,6,53803.17,624.0,2024-02-15,No,268742.17,Unemployed,0
C100904,34.0,Female,karachi,111736.05,Matric,7,19789.32,791.0,2022-06-23,Yes,254353.19,Student,0
C100905,29.0,Male,Lahore,47912.51,Bachelor,23,26845.55,695.0,2022-06-24,Yes,215609.21,Unemployed,0
C100906,61.0,Female,islamabad,102840.24,Master,20,58277.74,706.0,2022-06-25,No,165199.54,Business,0
C100907,62.0,Female,islamabad,136530.26,PhD,11,34798.72,678.0,2022-06-26,Yes,213368.99,Unemployed,0
C100908,29.0,Male,islamabad,116958.63,Master,31,36042.4,666.0,2022-06-27,Yes,143262.9,Private,0
C100909,37.0,Male,islamabad,37509.16,Master,24,12879.6,433.0,2022-06-28,Yes,343778.45,Student,1
C100910,21.0,Male,faisalabad,84470.99,PhD,0,41143.7,748.0,2022-06-29,Yes,196275.64,Government,0
C100911,66.0,Male,karachi,110145.07,Bachelor,29,18321.07,417.0,2022-06-30,Yes,206612.1,Government,0
C100912,20.0,Female,Lahore,85577.68,Matric,4,52240.01,436.0,2022-01-07,No,-36583.34,Private,0
C100913,52.0,Female,islamabad,49328.01,Master,30,32610.15,780.0,2022-02-07,No,487168.96,Student,0
C100914,53.0,Female,Lahore,121660.09,PhD,34,39245.78,654.0,2022-03-07,No,226721.93,Private,0
C100915,46.22862068965517,Female,islamabad,85488.43,Bachelor,18,41837.64,739.0,2022-04-07,Yes,314865.02,Business,0
C100916,43.0,Female,Lahore,85476.32999999999,Intermediate,12,26272.04,806.0,2022-05-07,No,446613.56,Unemployed,0
C100917,61.0,Male,faisalabad,32878.09,Bachelor,1,38234.14,789.0,2022-06-07,Yes,176885.22,Business,1
C100918,33.0,Male,Lahore,50532.8,Master,25,34798.72,354.0,2022-07-07,Yes,139222.64,Unemployed,1
C100919,23.0,Female,rawalpindi,52747.15,Intermediate,33,55462.07,771.0,2022-08-07,Yes,340538.25,Private,0
C100920,65.0,Male,Lahore,55334.69,Intermediate,26,23289.27,773.0,2022-09-07,Yes,294965.89,Private,0
C100921,65.0,Female,karachi,86224.18,Matric,11,8490.42,760.0,2022-10-07,No,354171.3,Unemployed,0
C100922,70.0,Female,Lahore,86000.78,Bachelor,3,34798.72,521.0,2022-11-07,No,461896.64,Business,1
C100923,55.0,Female,rawalpindi,21932.4,Intermediate,12,31277.21,503.0,2022-12-07,No,222154.35,Unemployed,1
C100924,24.0,Male,rawalpindi,6230.25,Master,33,27522.13,372.0,2022-07-13,Yes,56992.06,Private,0
C100925,30.0,Female,rawalpindi,76802.8,PhD,31,32597.56,706.0,2022-07-14,No,208071.99,Student,0
C100926,50.0,Female,faisalabad,85476.32999999999,Matric,4,39674.27,710.0,2022-07-15,Yes,266664.43,Unemployed,1
C100927,47.0,Female,rawalpindi,27718.83,Matric,1,42478.84,539.0,2022-07-16,Yes,247704.90777003483,Government,1
C100928,23.0,Male,faisalabad,92603.22,Matric,12,35672.18,672.0,2022-07-17,Yes,197418.56,Unemployed,0
C100929,27.0,Female,rawalpindi,89047.75,PhD,15,10094.15,314.0,2022-07-18,Yes,39197.6,Government,0
C100930,53.0,Female,faisalabad,44341.33,Matric,2,23613.13,812.0,2022-07-19,Yes,96113.96,Business,0
C100931,39.0,Male,karachi,114023.84,Master,1,56498.58,315.0,2022-07-20,Yes,287929.63,Government,1
C100932,69.0,Female,karachi,85476.32999999999,Master,31,46802.57,506.0,2022-07-21,Yes,313775.62,Student,0
C100933,60.0,Female,karachi,116973.92,Intermediate,1,25105.47,756.0,2022-07-22,No,42155.47,Business,0
C100934,44.0,Female,faisalabad,23803.22,PhD,25,60056.43,549.0,2022-07-23,Yes,152948.26,Unemployed,1
C100935,43.0,Female,faisalabad,71976.75,Intermediate,17,63924.77,834.0,2022-07-24,Yes,113965.01,Government,1
C100936,23.0,Male,islamabad,90899.03,Intermediate,31,10601.01,469.0,2022-07-25,Yes,136446.39,Unemployed,1
C100937,55.0,Male,Lahore,85476.32999999999,Matric,14,21735.08,561.0,2022-07-26,Yes,412321.4,Government,1
C100938,64.0,Female,faisalabad,53946.69,Intermediate,28,15907.84,436.0,2022-07-27,Yes,310271.95,Student,0
C100939,69.0,Female,faisalabad,60207.16,PhD,9,39948.09,357.0,2022-07-28,Yes,162109.42,Unemployed,0
C100940,31.0,Male,Lahore,102153.3,Master,15,13581.96,358.0,2022-07-29,Yes,276999.96,Student,0
C100941,57.0,Female,rawalpindi,71230.66,PhD,20,41553.91,400.0,2022-07-30,Yes,420120.88,Government,0
C100942,39.0,Male,rawalpindi,56800.72,Intermediate,33,70569.14,605.0,2022-07-31,Yes,156173.7,Student,0
C100943,23.0,Female,faisalabad,102673.58,Intermediate,26,8904.73,304.0,2022-01-08,No,188737.08,Student,0
C100944,26.0,Male,faisalabad,75640.81,Intermediate,11,23413.49,592.0,2022-02-08,Yes,332630.41,Unemployed,1
C100945,41.0,Female,Lahore,105473.49,Master,6,44169.02,312.0,2022-03-08,Yes,329337.47,Government,1
C100946,18.0,Male,Lahore,36954.18,Bachelor,20,15678.18,406.0,2022-04-08,Yes,107821.95,Government,1
C100947,36.0,Male,karachi,157928.1,Master,31,39425.2,335.0,2022-05-08,Yes,289901.85,Student,1
C100948,45.0,Male,faisalabad,114389.14,PhD,10,19097.83,355.0,2022-06-08,No,310352.31,Student,0
C100949,45.0,Male,islamabad,99884.93,Intermediate,31,42968.77,650.0,2022-07-08,No,74727.23,Business,0
C100950,67.0,Male,faisalabad,63316.23,Intermediate,5,29791.08,609.0,2022-08-08,No,157039.1,Government,1
C100951,69.0,Female,islamabad,85476.32999999999,Matric,30,26799.54,357.0,2022-09-08,No,247704.90777003483,Student,0
C100952,40.0,Male,Unknown,100897.68,Intermediate,19,42352.41,663.0,2022-10-08,Yes,-25456.61,Student,0
C100953,37.0,Female,Lahore,90871.21,Intermediate,17,61377.71,723.0,2022-11-08,Yes,320392.69,Student,0
C100954,73.0,Male,rawalpindi,42162.73,Bachelor,3,23821.35,518.0,2022-12-08,No,402278.17,Student,1
C100955,60.0,Male,faisalabad,97217.26,Master,24,33399.68,517.0,2022-08-13,Yes,218461.78,Unemployed,1
C100956,27.0,Male,faisalabad,97504.66,Master,1,36781.45,755.0,2022-08-14,No,215462.7,Student,0
C100957,44.0,Male,islamabad,92590.57,Master,20,41182.99,803.0,2022-08-15,Yes,381575.02,Government,0
C100958,51.0,Male,karachi,116308.01,Bachelor,5,18815.12,625.0,2022-08-16,Yes,279236.04,Business,0
C100959,65.0,Male,islamabad,143294.37,Matric,23,76972.34,623.0,2022-08-17,Yes,121827.04,Unemployed,0
C100960,47.0,Male,Lahore,128419.23,Matric,19,37680.77,724.0,2022-08-18,No,231540.06,Private,0
C100961,31.0,Female,Lahore,82918.42,Bachelor,15,10921.44,827.0,2022-08-19,Yes,353949.76,Business,1
C100962,72.0,Female,karachi,77277.49,Bachelor,2,19201.58,533.0,2022-08-20,No,347297.96,Private,0
C100963,47.0,Female,faisalabad,99830.6,Intermediate,8,20329.34,835.0,2022-08-21,Yes,233274.98,Government,0
C100964,49.0,Male,faisalabad,85476.32999999999,PhD,21,16018.08,811.0,2022-08-22,Yes,258699.61,Student,0
C100965,54.0,Male,Unknown,115353.15,PhD,10,33214.75,767.0,2022-08-23,Yes,282526.22,Private,0
C100966,71.0,Male,Unknown,49472.63,Matric,5,16576.84,500.0,2022-08-24,No,123168.43,Unemployed,0
C100967,39.0,Male,karachi,100761.94,Matric,17,48060.39,629.0,2022-08-25,Yes,276082.08,Private,0
C100968,67.0,Male,faisalabad,84913.78,Master,33,52770.66,723.0,2022-08-26,No,178878.02,Private,1
C100969,50.0,Male,faisalabad,79179.41,Intermediate,14,32938.27,713.0,2022-08-27,Yes,262025.96,Student,0
C100970,68.0,Male,faisalabad,69350.65,PhD,26,34043.96,315.0,2022-08-28,No,282132.94,Private,1
C100971,34.0,Male,faisalabad,95014.85,PhD,7,34931.84,564.0,2022-08-29,Yes,249100.06,Student,0
C100972,67.0,Female,rawalpindi,24109.5,Intermediate,7,25749.65,674.0,2022-08-30,No,231024.66,Private,1
C100973,74.0,Female,islamabad,54773.07,Master,17,61415.28,742.0,2022-08-31,Yes,282127.9,Business,0
C100974,46.0,Female,islamabad,91430.7,PhD,29,61796.43,424.0,2022-01-09,Yes,272258.67,Government,1
C100975,57.0,Male,islamabad,75365.97,PhD,24,46331.84,680.0,2022-02-09,Yes,376899.65,Student,0
C100976,65.0,Male,Lahore,67369.63,Matric,26,10706.59,650.0,2022-03-09,Yes,222250.72,Private,0
C100977,53.0,Female,faisalabad,65160.63,Master,15,34879.12,733.0,2022-04-09,No,264424.73,Government,0
C100978,71.0,Female,karachi,86233.21,Matric,17,72034.8,764.0,2022-05-09,Yes,21164.56,Private,0
C100979,71.0,Male,karachi,102211.8,PhD,31,34351.44,418.0,2022-06-09,Yes,241982.9,Private,0
C100980,27.0,Female,islamabad,43620.57,Matric,11,34798.72,326.0,2022-07-09,No,404053.91,Unemployed,0
C100981,43.0,Female,faisalabad,76431.24,Matric,9,41960.3,705.0,2022-08-09,Yes,400527.55,Student,1
C100982,64.0,Male,karachi,93138.46,Master,25,56025.43,574.3770154373927,2022-09-09,No,200856.37,Student,0
C100983,73.0,Male,faisalabad,57882.42,Bachelor,34,40873.36,368.0,2022-10-09,Yes,247704.90777003483,Government,0
C100984,69.0,Female,Lahore,98454.84,Master,22,45847.01,344.0,2022-11-09,Yes,160442.01,Government,1
C100985,23.0,Male,faisalabad,47850.54,Intermediate,13,27829.13,496.0,2022-12-09,No,143350.57,Government,0
C100986,64.0,Male,rawalpindi,111242.55,PhD,12,43523.43,605.0,2022-09-13,No,300904.08,Government,0
C100987,74.0,Female,islamabad,70017.26,Master,24,45310.58,735.0,2022-09-14,No,406343.81,Unemployed,0
C100988,24.0,Female,rawalpindi,63072.89,Intermediate,24,63898.47,505.0,2022-09-15,Yes,289942.44,Business,0
C100989,59.0,Male,islamabad,99894.85,Bachelor,20,55183.65,788.0,2022-09-16,Yes,10899.48,Business,1
C100990,44.0,Male,karachi,65305.77,PhD,34,23016.83,782.0,2022-09-17,Yes,237897.42,Private,0
C100991,51.0,Male,islamabad,91758.27,Bachelor,26,34290.07,346.0,2022-09-18,Yes,293328.77,Unemployed,0
C100992,73.0,Female,islamabad,58855.55,PhD,27,25954.1,531.0,2022-09-19,No,300853.55,Unemployed,0
C100993,38.0,Female,islamabad,99763.37,PhD,13,37982.74,574.3770154373927,2022-09-20,No,313932.32,Private,0
C100994,33.0,Male,islamabad,83670.49,Master,12,23884.02,407.0,2022-09-21,Yes,313245.63,Private,1
C100995,29.0,Female,faisalabad,64009.24,Matric,29,48947.36,358.0,2022-09-22,No,169010.95,Government,0
C100996,29.0,Female,karachi,118575.53,PhD,17,63627.14,381.0,2022-09-23,Yes,1485.53,Unemployed,0
C100997,74.0,Male,Lahore,13612.47,PhD,6,36311.73,528.0,2022-09-24,No,142272.22,Government,0
C100998,32.0,Male,Lahore,66878.68,Matric,12,48513.04,574.3770154373927,2022-09-25,Yes,-11909.37,Student,0
C100999,31.0,Male,islamabad,71617.72,Master,10,52448.15,346.0,2022-09-26,Yes,302669.24,Private,0
C101000,46.0,Female,faisalabad,71938.07,PhD,3,44696.53,574.3770154373927,2022-09-27,Yes,42759.7,Unemployed,0
C101001,68.0,Male,faisalabad,121896.46,Matric,0,26770.69,748.0,2022-09-28,No,265249.97,Student,0
C101002,65.0,Female,Lahore,67693.73,Master,3,37313.03,401.0,2022-09-29,No,471300.24,Student,0
C101003,21.0,Female,islamabad,116005.27,Matric,28,49244.15,698.0,2022-09-30,Yes,327960.79,Business,0
C101004,24.0,Female,rawalpindi,85476.32999999999,PhD,7,22385.48,715.0,2022-01-10,Yes,159510.78,Unemployed,0
C101005,63.0,Female,islamabad,61243.52,Matric,28,34798.72,736.0,2022-02-10,Yes,179300.08,Business,0
C101006,59.0,Male,Lahore,43539.68,Intermediate,19,21098.64,574.3770154373927,2022-03-10,Yes,353678.71,Business,1
C101007,67.0,Male,islamabad,84602.33,Bachelor,28,54322.78,640.0,2022-04-10,No,207868.14,Business,0
C101008,28.0,Female,karachi,61859.43,PhD,11,19942.01,808.0,2022-05-10,Yes,129037.33,Student,0
C101009,31.0,Male,karachi,89667.8,Intermediate,23,42590.2,671.0,2022-06-10,No,399794.06,Business,1
C101010,74.0,Female,rawalpindi,60230.03,Matric,24,50439.64,467.0,2022-07-10,No,449263.35,Private,0
C101011,73.0,Female,islamabad,140185.15,Intermediate,26,34798.72,523.0,2022-08-10,Yes,245295.81,Student,1
C101012,55.0,Female,karachi,75741.11,Master,34,33992.64,435.0,2022-09-10,Yes,271154.69,Private,1
C101013,39.0,Female,rawalpindi,82717.97,Matric,24,37811.21,574.3770154373927,2022-10-10,Yes,202092.04,Unemployed,0
C101014,61.0,Male,faisalabad,104817.33,PhD,25,49438.32,430.0,2022-11-10,No,192065.4,Business,0
C101015,27.0,Male,islamabad,50784.25,PhD,3,23785.29,481.0,2022-12-10,Yes,279536.72,Private,1
C101016,54.0,Female,islamabad,72678.3,Matric,26,34798.72,554.0,2022-10-13,Yes,249494.75,Private,0
C101017,41.0,Male,karachi,106448.87,PhD,11,59030.68,522.0,2022-10-14,No,243505.24,Unemployed,0
C101018,66.0,Female,rawalpindi,73482.7,Matric,29,42449.94,668.0,2022-10-15,No,226789.17,Government,1
C101019,73.0,Male,rawalpindi,63343.96,Intermediate,31,15674.2,519.0,2022-10-16,Yes,610093.01,Business,0
C101020,42.0,Female,islamabad,72544.67,Intermediate,25,9746.81,545.0,2022-10-17,Yes,123859.95,Unemployed,0
C101021,24.0,Female,islamabad,95225.16,PhD,32,33381.09,404.0,2022-10-18,Yes,239968.71,Private,0
C101022,74.0,Male,rawalpindi,108767.41,Intermediate,21,37395.89,808.0,2022-10-19,No,285739.58,Business,0
C101023,57.0,Male,karachi,55371.64,Intermediate,6,36770.97,642.0,2022-10-20,No,147911.48,Business,0
C101024,32.0,Male,islamabad,115083.37,Bachelor,30,58913.43,659.0,2022-10-21,Yes,224332.99,Government,0
C101025,25.0,Male,karachi,117448.46,Matric,29,43224.56,335.0,2022-10-22,Yes,397701.19,Student,1
C101026,39.0,Female,karachi,84343.63,Intermediate,10,39203.93,578.0,2022-10-23,Yes,184995.09,Business,0
C101027,57.0,Male,islamabad,157032.13,Matric,5,62560.51,394.0,2022-10-24,No,353032.28,Student,0
C101028,35.0,Female,Lahore,110853.27,Matric,28,34522.31,306.0,2022-10-25,No,298758.39,Student,0
C101029,26.0,Male,faisalabad,81379.54,Matric,26,40278.7,609.0,2022-10-26,Yes,228749.99,Government,0
C101030,39.0,Male,Lahore,104559.43,Bachelor,4,42994.17,528.0,2022-10-27,Yes,227536.52,Unemployed,0
C101031,71.0,Male,islamabad,49323.46,Master,14,36853.32,370.0,2022-10-28,Yes,268553.4,Unemployed,1
C101032,35.0,Female,islamabad,85476.32999999999,Unknown,14,34798.72,670.0,2022-10-29,Yes,128894.28,Business,1
C101033,70.0,Female,Lahore,86055.91,Bachelor,22,47499.16,830.0,2022-10-30,Yes,350685.27,Business,0
C101034,41.0,Female,Lahore,63352.16,Master,33,6837.27,839.0,2022-10-31,Yes,309936.61,Business,1
C101035,74.0,Male,Lahore,73266.34,Master,4,19543.4,490.0,2022-01-11,No,250603.19,Private,0
C101036,71.0,Female,Lahore,87057.5,PhD,20,48423.26,551.0,2022-02-11,Yes,209813.51,Student,0
C101037,68.0,Male,karachi,102288.15,Matric,16,44582.29,326.0,2022-03-11,Yes,96935.07,Unemployed,0
C101038,21.0,Male,islamabad,52209.75,PhD,14,21186.88,363.0,2022-04-11,Yes,330444.5,Student,0
C101039,39.0,Male,karachi,122452.79,Master,11,34798.72,374.0,2022-05-11,Yes,242206.02,Business,0
C101040,64.0,Male,karachi,120629.92,Bachelor,13,51645.04,695.0,2022-06-11,Yes,161269.22,Unemployed,0
